jp,usd,us,capitalization_JP,capitalization_US,USD
64651758600 ,4450568324 ,6.94289E+11,,,
64640910000 ,4449838914 ,6.94175E+11,,,
64418635116 ,4439076505 ,6.92496E+11,,,
64360296000 ,4437998328 ,6.92328E+11,,,
64333367520 ,4431240477 ,6.91274E+11,,,
64297595000 ,4407426464 ,6.87559E+11,,,
64249041948 ,4387854000 ,6.84505E+11,,,
64078372526 ,4372372986 ,6.8209E+11,,,
63825354400 ,4372075818 ,6.82044E+11,,,
63637255050 ,4351265690 ,6.78797E+11,,,
63521450640 ,4344574173 ,6.77754E+11,,,
63236762760 ,4319681786 ,6.7387E+11,,,
63191724400 ,4312650928 ,6.72774E+11,,,
63130222560 ,4310886268 ,6.72498E+11,,,
62938483630 ,4303950716 ,6.71416E+11,,,
62631362528 ,4296066690 ,6.70186E+11,,,
62580000000 ,4276850524 ,6.67189E+11,,,
62398560000 ,4267777718 ,6.65773E+11,,,
62222120376 ,4264333341 ,6.65236E+11,,,
62177612024 ,4250672257 ,6.63105E+11,,,
62165445412 ,4241331461 ,6.61648E+11,,,
62078993280 ,4240876790 ,6.61577E+11,,,
62046593560 ,4239305793 ,6.61332E+11,,,
61924421544 ,4237494499 ,6.61049E+11,,,
61920250368 ,4234520592 ,6.60585E+11,,,
61810770630 ,4231689930 ,6.60144E+11,,,
61798200000 ,4223799321 ,6.58913E+11,,,
61498766270 ,4209920000 ,6.56748E+11,,,
61418112000 ,4195651643 ,6.54522E+11,,,
61414844589 ,4179607699 ,6.52019E+11,,,
61413098034 ,4163160892 ,6.49453E+11,,,
61409569662 ,4149051391 ,6.47252E+11,,,
61300714488 ,4121669874 ,6.42981E+11,,,
61269532800 ,4114080794 ,6.41797E+11,,,
61126730840 ,4104141404 ,6.40246E+11,,,
61107753328 ,4095620430 ,6.38917E+11,,,
60861276960 ,4083486650 ,6.37024E+11,,,
60793912800 ,4069867771 ,6.34899E+11,,,
60679962750 ,4066520711 ,6.34377E+11,,,
60594572030 ,4063253866 ,6.33868E+11,,,
60546657600 ,4057974895 ,6.33044E+11,,,
60531495600 ,4053661893 ,6.32371E+11,,,
60411406734 ,4053517312 ,6.32349E+11,,,
60384000000 ,4043929246 ,6.30853E+11,,,
60333610842 ,4037728336 ,6.29886E+11,,,
60232584000 ,4037612837 ,6.29868E+11,,,
60071801244 ,4031627875 ,6.28934E+11,,,
59945685345 ,4019905296 ,6.27105E+11,,,
59926040000 ,4019346117 ,6.27018E+11,,,
59900274000 ,4007780477 ,6.25214E+11,,,
59740596555 ,4005915078 ,6.24923E+11,,,
59722617600 ,4002445757 ,6.24382E+11,,,
59709202000 ,3979925700 ,6.20868E+11,,,
59709015244 ,3978622455 ,6.20665E+11,,,
59617451964 ,3974257158 ,6.19984E+11,,,
59303200000 ,3970459856 ,6.19392E+11,,,
59249336770 ,3967188529 ,6.18881E+11,,,
59114394119 ,3966965648 ,6.18847E+11,,,
58932900000 ,3965668269 ,6.18644E+11,,,
58812600000 ,3965363273 ,6.18597E+11,,,
58763250000 ,3959529121 ,6.17687E+11,,,
58742468478 ,3955065926 ,6.1699E+11,,,
58536070494 ,3949954797 ,6.16193E+11,,,
58468622400 ,3949328346 ,6.16095E+11,,,
58465334000 ,3937463771 ,6.14244E+11,,,
58404176480 ,3912728823 ,6.10386E+11,,,
58128760486 ,3909490000 ,6.0988E+11,,,
57919470000 ,3899028409 ,6.08248E+11,,,
57908168120 ,3894185971 ,6.07493E+11,,,
57783739608 ,3888693000 ,6.06636E+11,,,
57768177600 ,3877507003 ,6.04891E+11,,,
57715394208 ,3865585476 ,6.03031E+11,,,
57683219400 ,3858557886 ,6.01935E+11,,,
57656492820 ,3858195395 ,6.01878E+11,,,
57622858646 ,3833876904 ,5.98085E+11,,,
57471026860 ,3827660000 ,5.97115E+11,,,
57364754400 ,3807088677 ,5.93906E+11,,,
57277808800 ,3801185227 ,5.92985E+11,,,
57205927520 ,3801094331 ,5.92971E+11,,,
57188068334 ,3800440964 ,5.92869E+11,,,
57165608465 ,3797050699 ,5.9234E+11,,,
57125643960 ,3793294368 ,5.91754E+11,,,
57114837900 ,3786971853 ,5.90768E+11,,,
57047026800 ,3774624526 ,5.88841E+11,,,
56941054400 ,3772164547 ,5.88458E+11,,,
56902129263 ,3756609833 ,5.86031E+11,,,
56861168000 ,3753582443 ,5.85559E+11,,,
56808908833 ,3753168122 ,5.85494E+11,,,
56750400000 ,3732392738 ,5.82253E+11,,,
56514578760 ,3732026556 ,5.82196E+11,,,
56184159200 ,3731132254 ,5.82057E+11,,,
56103807933 ,3727261328 ,5.81453E+11,,,
55719331893 ,3726848361 ,5.81388E+11,,,
55656991700 ,3726247895 ,5.81295E+11,,,
55646582700 ,3723704964 ,5.80898E+11,,,
55511167901 ,3720669592 ,5.80424E+11,,,
55384950600 ,3707381494 ,5.78352E+11,,,
55251800000 ,3698096952 ,5.76903E+11,,,
55007586400 ,3693770720 ,5.76228E+11,,,
54939176276 ,3690953456 ,5.75789E+11,,,
54933701011 ,3676442596 ,5.73525E+11,,,
54828057600 ,3653695160 ,5.69976E+11,,,
54697315710 ,3648899360 ,5.69228E+11,,,
54561375035 ,3643395669 ,5.6837E+11,,,
54370307320 ,3640060832 ,5.67849E+11,,,
54302143160 ,3638397938 ,5.6759E+11,,,
54282753600 ,3620223390 ,5.64755E+11,,,
54027710150 ,3615718042 ,5.64052E+11,,,
53978194900 ,3609089407 ,5.63018E+11,,,
53870037000 ,3608472978 ,5.62922E+11,,,
53844120743 ,3594884062 ,5.60802E+11,,,
53733693996 ,3584423013 ,5.5917E+11,,,
53570400243 ,3576585688 ,5.57947E+11,,,
53496938000 ,3572799418 ,5.57357E+11,,,
53493092800 ,3570089055 ,5.56934E+11,,,
53433695750 ,3569978433 ,5.56917E+11,,,
53424670600 ,3569641150 ,5.56864E+11,,,
53410017750 ,3567806791 ,5.56578E+11,,,
53359222850 ,3559164470 ,5.5523E+11,,,
53205523200 ,3557120406 ,5.54911E+11,,,
52955698000 ,3556842751 ,5.54867E+11,,,
52832917600 ,3555762596 ,5.54699E+11,,,
52796040000 ,3548020634 ,5.53491E+11,,,
52769644840 ,3538116719 ,5.51946E+11,,,
52720343900 ,3533755774 ,5.51266E+11,,,
52623576000 ,3528535435 ,5.50452E+11,,,
52582315350 ,3523265118 ,5.49629E+11,,,
52488970200 ,3512128438 ,5.47892E+11,,,
52459721096 ,3507484397 ,5.47168E+11,,,
52427546200 ,3502281487 ,5.46356E+11,,,
52322774400 ,3487804637 ,5.44098E+11,,,
52300244844 ,3485293834 ,5.43706E+11,,,
52288932000 ,3472706987 ,5.41742E+11,,,
52181919792 ,3464366481 ,5.40441E+11,,,
52059440843 ,3464362066 ,5.4044E+11,,,
52039793275 ,3463750368 ,5.40345E+11,,,
52030876980 ,3459376504 ,5.39663E+11,,,
52028163128 ,3459364390 ,5.39661E+11,,,
51995720256 ,3456801583 ,5.39261E+11,,,
51951260632 ,3454187816 ,5.38853E+11,,,
51841547550 ,3450879157 ,5.38337E+11,,,
51645575000 ,3450425448 ,5.38266E+11,,,
51605588100 ,3449676611 ,5.3815E+11,,,
51591263475 ,3441505514 ,5.36875E+11,,,
51324956430 ,3432406026 ,5.35455E+11,,,
51121312570 ,3427143046 ,5.34634E+11,,,
50860950342 ,3426896929 ,5.34596E+11,,,
50854623064 ,3417559271 ,5.33139E+11,,,
50733790120 ,3416527600 ,5.32978E+11,,,
50711800000 ,3412679861 ,5.32378E+11,,,
50563853600 ,3407687512 ,5.31599E+11,,,
50519664000 ,3404651623 ,5.31126E+11,,,
50516399700 ,3404264788 ,5.31065E+11,,,
50409647928 ,3401401742 ,5.30619E+11,,,
49786738210 ,3399840827 ,5.30375E+11,,,
49764000000 ,3394650000 ,5.29565E+11,,,
49752000000 ,3394503187 ,5.29542E+11,,,
49615500000 ,3392124106 ,5.29171E+11,,,
49104891600 ,3391798129 ,5.29121E+11,,,
49068138688 ,3390516023 ,5.2892E+11,,,
49028190000 ,3383285058 ,5.27792E+11,,,
49009060776 ,3381166269 ,5.27462E+11,,,
48957474928 ,3370831483 ,5.2585E+11,,,
48952686411 ,3369100783 ,5.2558E+11,,,
48857552200 ,3366901574 ,5.25237E+11,,,
48834862728 ,3366004597 ,5.25097E+11,,,
48776480932 ,3365019156 ,5.24943E+11,,,
48688600000 ,3352931916 ,5.23057E+11,,,
48669265475 ,3351868543 ,5.22891E+11,,,
48664000000 ,3335493405 ,5.20337E+11,,,
48592740000 ,3334158993 ,5.20129E+11,,,
48531007040 ,3333587940 ,5.2004E+11,,,
48520100180 ,3333250160 ,5.19987E+11,,,
48467864064 ,3332338101 ,5.19845E+11,,,
48288840456 ,3330458286 ,5.19551E+11,,,
48113377434 ,3324961099 ,5.18694E+11,,,
48044937600 ,3323660581 ,5.18491E+11,,,
47936942300 ,3322395419 ,5.18294E+11,,,
47932812318 ,3316676214 ,5.17401E+11,,,
47781252388 ,3314020306 ,5.16987E+11,,,
47730000000 ,3293642725 ,5.13808E+11,,,
47728092500 ,3284734005 ,5.12419E+11,,,
47569665000 ,3272919166 ,5.10575E+11,,,
47498100498 ,3252910856 ,5.07454E+11,,,
47448631050 ,3252438847 ,5.0738E+11,,,
47407260775 ,3227069490 ,5.03423E+11,,,
47290500000 ,3226154975 ,5.0328E+11,,,
47237067260 ,3223327463 ,5.02839E+11,,,
47129850000 ,3219304879 ,5.02212E+11,,,
47119687070 ,3217657152 ,5.01955E+11,,,
47101722030 ,3216384860 ,5.01756E+11,,,
47015500000 ,3211336258 ,5.00968E+11,,,
46936864800 ,3205953541 ,5.00129E+11,,,
46867268040 ,3204801146 ,4.99949E+11,,,
46861307920 ,3203937274 ,4.99814E+11,,,
46715656800 ,3202639520 ,4.99612E+11,,,
46513401000 ,3188183566 ,4.97357E+11,,,
46489411672 ,3187551642 ,4.97258E+11,,,
46481596920 ,3173525951 ,4.9507E+11,,,
46472994596 ,3173338441 ,4.95041E+11,,,
46389908924 ,3169028572 ,4.94368E+11,,,
46344960000 ,3166343233 ,4.9395E+11,,,
46325318850 ,3165053644 ,4.93748E+11,,,
46265760000 ,3163989285 ,4.93582E+11,,,
46217221448 ,3156767002 ,4.92456E+11,,,
46194930238 ,3156201214 ,4.92367E+11,,,
46185593370 ,3153628000 ,4.91966E+11,,,
46013292000 ,3148657476 ,4.91191E+11,,,
45990000000 ,3148354877 ,4.91143E+11,,,
45951348000 ,3144934945 ,4.9061E+11,,,
45881930142 ,3138791043 ,4.89651E+11,,,
45765350400 ,3138551754 ,4.89614E+11,,,
45729329735 ,3122837070 ,4.87163E+11,,,
45694950000 ,3094694391 ,4.82772E+11,,,
45608761260 ,3091370989 ,4.82254E+11,,,
45551267748 ,3083250732 ,4.80987E+11,,,
45520182400 ,3079391581 ,4.80385E+11,,,
45395200000 ,3058967765 ,4.77199E+11,,,
45257971050 ,3057294367 ,4.76938E+11,,,
45112628990 ,3056765828 ,4.76855E+11,,,
45110334024 ,3055640628 ,4.7668E+11,,,
45013095416 ,3032969146 ,4.73143E+11,,,
45000000000 ,3021529548 ,4.71359E+11,,,
44794907300 ,3014773514 ,4.70305E+11,,,
44664400885 ,3010156450 ,4.69584E+11,,,
44582165100 ,3004636395 ,4.68723E+11,,,
44573175852 ,3003863174 ,4.68603E+11,,,
44462909400 ,3000950981 ,4.68148E+11,,,
44460220618 ,2995463854 ,4.67292E+11,,,
44365432608 ,2989226919 ,4.66319E+11,,,
44255901440 ,2984859115 ,4.65638E+11,,,
44244417331 ,2976505658 ,4.64335E+11,,,
44160599601 ,2976138241 ,4.64278E+11,,,
43934068338 ,2974147398 ,4.63967E+11,,,
43928306340 ,2972687829 ,4.63739E+11,,,
43854718720 ,2969619408 ,4.63261E+11,,,
43809917780 ,2968845131 ,4.6314E+11,,,
43803665703 ,2968494907 ,4.63085E+11,,,
43742127200 ,2961538545 ,4.62E+11,,,
43692600000 ,2946392621 ,4.59637E+11,,,
43681197488 ,2936749469 ,4.58133E+11,,,
43659909000 ,2932584540 ,4.57483E+11,,,
43658434400 ,2930117033 ,4.57098E+11,,,
43639689600 ,2927982758 ,4.56765E+11,,,
43619043720 ,2923505525 ,4.56067E+11,,,
43600820000 ,2922191666 ,4.55862E+11,,,
43487735031 ,2921037741 ,4.55682E+11,,,
43294960000 ,2915352329 ,4.54795E+11,,,
43219798194 ,2914390877 ,4.54645E+11,,,
43164000000 ,2913506924 ,4.54507E+11,,,
42952150977 ,2898563816 ,4.52176E+11,,,
42860914688 ,2895357812 ,4.51676E+11,,,
42790128180 ,2872150411 ,4.48055E+11,,,
42738000000 ,2867581415 ,4.47343E+11,,,
42710080068 ,2866847295 ,4.47228E+11,,,
42701519520 ,2855064494 ,4.4539E+11,,,
42687869500 ,2831631528 ,4.41735E+11,,,
42558705585 ,2830863457 ,4.41615E+11,,,
42518496400 ,2830229850 ,4.41516E+11,,,
42438890000 ,2823835607 ,4.40518E+11,,,
42380520000 ,2822992286 ,4.40387E+11,,,
42368404000 ,2822135843 ,4.40253E+11,,,
42322245972 ,2821008058 ,4.40077E+11,,,
42272233600 ,2820301773 ,4.39967E+11,,,
42256938600 ,2811762324 ,4.38635E+11,,,
42241974000 ,2811230911 ,4.38552E+11,,,
42228420000 ,2810671964 ,4.38465E+11,,,
42100000000 ,2807295368 ,4.37938E+11,,,
42000000000 ,2804505647 ,4.37503E+11,,,
41993050000 ,2794929036 ,4.36009E+11,,,
41981949992 ,2794591053 ,4.35956E+11,,,
41874100200 ,2791305800 ,4.35444E+11,,,
41859801276 ,2786660978 ,4.34719E+11,,,
41819781568 ,2786467502 ,4.34689E+11,,,
41789815200 ,2783342353 ,4.34201E+11,,,
41765287200 ,2778661935 ,4.33471E+11,,,
41745000000 ,2762830729 ,4.31002E+11,,,
41422000000 ,2742411492 ,4.27816E+11,,,
41301315990 ,2725112636 ,4.25118E+11,,,
41254320000 ,2721909246 ,4.24618E+11,,,
41123434200 ,2717048872 ,4.2386E+11,,,
41105971735 ,2710183621 ,4.22789E+11,,,
41097910100 ,2703812220 ,4.21795E+11,,,
41083224000 ,2700892215 ,4.21339E+11,,,
41023628100 ,2700442274 ,4.21269E+11,,,
40832755488 ,2698185950 ,4.20917E+11,,,
40733550000 ,2696280667 ,4.2062E+11,,,
40661016000 ,2692083072 ,4.19965E+11,,,
40480587712 ,2691760819 ,4.19915E+11,,,
40296599000 ,2678950743 ,4.17916E+11,,,
40049178260 ,2678779983 ,4.1789E+11,,,
40044958930 ,2677726934 ,4.17725E+11,,,
39943542231 ,2668921826 ,4.16352E+11,,,
39843475000 ,2668830135 ,4.16338E+11,,,
39827764800 ,2668334610 ,4.1626E+11,,,
39661900200 ,2665983418 ,4.15893E+11,,,
39647000000 ,2662775160 ,4.15393E+11,,,
39541220017 ,2657532368 ,4.14575E+11,,,
39532289760 ,2655593123 ,4.14273E+11,,,
39442034104 ,2652264262 ,4.13753E+11,,,
39399998456 ,2650138034 ,4.13422E+11,,,
39394809000 ,2645371895 ,4.12678E+11,,,
39295576344 ,2630117777 ,4.10298E+11,,,
39283200000 ,2622730331 ,4.09146E+11,,,
39245111667 ,2621033851 ,4.08881E+11,,,
39219960000 ,2618416073 ,4.08473E+11,,,
39170476800 ,2609414174 ,4.07069E+11,,,
39152098480 ,2608992113 ,4.07003E+11,,,
39130838000 ,2605472513 ,4.06454E+11,,,
39100000000 ,2604300008 ,4.06271E+11,,,
39091035249 ,2602801123 ,4.06037E+11,,,
39000000000 ,2598787330 ,4.05411E+11,,,
38931216480 ,2595097620 ,4.04835E+11,,,
38884809018 ,2585702110 ,4.0337E+11,,,
38843240800 ,2576001136 ,4.01856E+11,,,
38682072000 ,2568520706 ,4.00689E+11,,,
38633066976 ,2566421848 ,4.00362E+11,,,
38500263000 ,2561773057 ,3.99637E+11,,,
38481770460 ,2559427415 ,3.99271E+11,,,
38341120470 ,2559314992 ,3.99253E+11,,,
38289911954 ,2556551470 ,3.98822E+11,,,
38239792500 ,2549726546 ,3.97757E+11,,,
38230212979 ,2545629000 ,3.97118E+11,,,
38118243114 ,2541735302 ,3.96511E+11,,,
38118132650 ,2538254338 ,3.95968E+11,,,
38045377758 ,2535856571 ,3.95594E+11,,,
37891715200 ,2521152496 ,3.933E+11,,,
37836901674 ,2521034478 ,3.93281E+11,,,
37746515004 ,2514038233 ,3.9219E+11,,,
37727102768 ,2513926246 ,3.92172E+11,,,
37704703858 ,2507534327 ,3.91175E+11,,,
37597669528 ,2505030475 ,3.90785E+11,,,
37584252696 ,2499885500 ,3.89982E+11,,,
37581276950 ,2498856335 ,3.89822E+11,,,
37565636757 ,2488697137 ,3.88237E+11,,,
37450145200 ,2486520456 ,3.87897E+11,,,
37348300000 ,2469809158 ,3.8529E+11,,,
37319979226 ,2468934412 ,3.85154E+11,,,
37317962500 ,2467636740 ,3.84951E+11,,,
37294366000 ,2460914093 ,3.83903E+11,,,
37232486060 ,2455636000 ,3.83079E+11,,,
37163437076 ,2454944422 ,3.82971E+11,,,
37008727470 ,2454551453 ,3.8291E+11,,,
36851850640 ,2448153308 ,3.81912E+11,,,
36842658500 ,2445091525 ,3.81434E+11,,,
36799674332 ,2441583751 ,3.80887E+11,,,
36768382000 ,2433937686 ,3.79694E+11,,,
36753740500 ,2428645182 ,3.78869E+11,,,
36549072000 ,2428644915 ,3.78869E+11,,,
36483734232 ,2427480105 ,3.78687E+11,,,
36482301204 ,2426384336 ,3.78516E+11,,,
36433172600 ,2425724059 ,3.78413E+11,,,
36407675832 ,2415923505 ,3.76884E+11,,,
36383205375 ,2414877385 ,3.76721E+11,,,
36380113005 ,2402914440 ,3.74855E+11,,,
36371748000 ,2400252172 ,3.74439E+11,,,
36362490000 ,2399245736 ,3.74282E+11,,,
36362097800 ,2399044079 ,3.74251E+11,,,
36356724224 ,2396532961 ,3.73859E+11,,,
36257969400 ,2395525091 ,3.73702E+11,,,
36247566400 ,2390516368 ,3.72921E+11,,,
36206139840 ,2389745185 ,3.728E+11,,,
36199080000 ,2384646031 ,3.72005E+11,,,
36185479980 ,2383183565 ,3.71777E+11,,,
36165301800 ,2382744194 ,3.71708E+11,,,
36092875828 ,2381527216 ,3.71518E+11,,,
35998704000 ,2379136103 ,3.71145E+11,,,
35986751100 ,2378335986 ,3.7102E+11,,,
35982161360 ,2378226305 ,3.71003E+11,,,
35974797490 ,2377070455 ,3.70823E+11,,,
35971968000 ,2375054774 ,3.70509E+11,,,
35948544336 ,2371837500 ,3.70007E+11,,,
35903872510 ,2370510563 ,3.698E+11,,,
35895509376 ,2368649793 ,3.69509E+11,,,
35864964838 ,2363668470 ,3.68732E+11,,,
35793253200 ,2362684311 ,3.68579E+11,,,
35544196600 ,2360416968 ,3.68225E+11,,,
35528500000 ,2354562627 ,3.67312E+11,,,
35524838156 ,2347780378 ,3.66254E+11,,,
35501200000 ,2344950000 ,3.65812E+11,,,
35442000000 ,2344211048 ,3.65697E+11,,,
35429622240 ,2340659589 ,3.65143E+11,,,
35315465205 ,2332469212 ,3.63865E+11,,,
35214482400 ,2327762609 ,3.63131E+11,,,
35107020000 ,2326282202 ,3.629E+11,,,
35105479200 ,2320815159 ,3.62047E+11,,,
35029520000 ,2313742307 ,3.60944E+11,,,
34987541900 ,2311824854 ,3.60645E+11,,,
34873782500 ,2308530100 ,3.60131E+11,,,
34737658560 ,2308070204 ,3.60059E+11,,,
34728568000 ,2294419758 ,3.57929E+11,,,
34694424600 ,2288576832 ,3.57018E+11,,,
34665777500 ,2257637707 ,3.52191E+11,,,
34598670000 ,2257391385 ,3.52153E+11,,,
34568602400 ,2255984810 ,3.51934E+11,,,
34566000000 ,2253815125 ,3.51595E+11,,,
34430179000 ,2253628178 ,3.51566E+11,,,
34413632414 ,2249611299 ,3.50939E+11,,,
34399361620 ,2249186142 ,3.50873E+11,,,
34335108423 ,2244922782 ,3.50208E+11,,,
34326753200 ,2243330670 ,3.4996E+11,,,
34257514734 ,2241154423 ,3.4962E+11,,,
34225045692 ,2234468586 ,3.48577E+11,,,
34223185100 ,2227267120 ,3.47454E+11,,,
34189051260 ,2227072148 ,3.47423E+11,,,
34133245467 ,2223320524 ,3.46838E+11,,,
34055946120 ,2199166711 ,3.4307E+11,,,
34042112000 ,2194399023 ,3.42326E+11,,,
34040000000 ,2182614030 ,3.40488E+11,,,
34029277800 ,2175687286 ,3.39407E+11,,,
33913200000 ,2174292235 ,3.3919E+11,,,
33811916040 ,2172260409 ,3.38873E+11,,,
33779402217 ,2171930423 ,3.38821E+11,,,
33743530000 ,2169655687 ,3.38466E+11,,,
33704053420 ,2169236834 ,3.38401E+11,,,
33702960000 ,2162211754 ,3.37305E+11,,,
33699000000 ,2156431997 ,3.36403E+11,,,
33691908852 ,2155715786 ,3.36292E+11,,,
33648088200 ,2150660061 ,3.35503E+11,,,
33563700000 ,2147570450 ,3.35021E+11,,,
33517260000 ,2145845938 ,3.34752E+11,,,
33502571190 ,2144501728 ,3.34542E+11,,,
33432000000 ,2137067854 ,3.33383E+11,,,
33413688000 ,2135898994 ,3.332E+11,,,
33361564600 ,2135435558 ,3.33128E+11,,,
33333911370 ,2132102029 ,3.32608E+11,,,
33288819210 ,2122412267 ,3.31096E+11,,,
33286650000 ,2119185027 ,3.30593E+11,,,
33265825522 ,2117763691 ,3.30371E+11,,,
33153626826 ,2114203285 ,3.29816E+11,,,
33150000000 ,2113090279 ,3.29642E+11,,,
33041168000 ,2111433733 ,3.29384E+11,,,
32970001779 ,2110162787 ,3.29185E+11,,,
32884171840 ,2097539585 ,3.27216E+11,,,
32880597354 ,2095078532 ,3.26832E+11,,,
32841622800 ,2094411357 ,3.26728E+11,,,
32836343000 ,2091001840 ,3.26196E+11,,,
32827597700 ,2083975363 ,3.251E+11,,,
32706240000 ,2079264015 ,3.24365E+11,,,
32421038262 ,2074455051 ,3.23615E+11,,,
32363673000 ,2067673587 ,3.22557E+11,,,
32360580000 ,2048684010 ,3.19595E+11,,,
32328399912 ,2037006244 ,3.17773E+11,,,
32318005555 ,2034013170 ,3.17306E+11,,,
32314905000 ,2030525883 ,3.16762E+11,,,
32276022912 ,2028900761 ,3.16509E+11,,,
32224983440 ,2028369948 ,3.16426E+11,,,
32202356640 ,2026719692 ,3.16168E+11,,,
32175000000 ,2023626214 ,3.15686E+11,,,
32160000000 ,2021345212 ,3.1533E+11,,,
32143868400 ,2020442249 ,3.15189E+11,,,
32075940000 ,2016821572 ,3.14624E+11,,,
32031058800 ,2005350110 ,3.12835E+11,,,
32024858600 ,1998777416 ,3.11809E+11,,,
31808154244 ,1995866576 ,3.11355E+11,,,
31787623665 ,1990706336 ,3.1055E+11,,,
31749736570 ,1971707240 ,3.07586E+11,,,
31592709160 ,1970972011 ,3.07472E+11,,,
31511569600 ,1965910130 ,3.06682E+11,,,
31400660130 ,1962976180 ,3.06224E+11,,,
31377408000 ,1962925089 ,3.06216E+11,,,
31318571610 ,1961578530 ,3.06006E+11,,,
31296436998 ,1940963897 ,3.0279E+11,,,
31218726960 ,1940477207 ,3.02714E+11,,,
31195539648 ,1936038033 ,3.02022E+11,,,
31189048800 ,1933694428 ,3.01656E+11,,,
31183785754 ,1929681146 ,3.0103E+11,,,
31083000000 ,1927592200 ,3.00704E+11,,,
31081712000 ,1922982638 ,2.99985E+11,,,
30820639089 ,1919718772 ,2.99476E+11,,,
30756979638 ,1917057302 ,2.99061E+11,,,
30731569000 ,1916696213 ,2.99005E+11,,,
30706390000 ,1908712664 ,2.97759E+11,,,
30690240000 ,1907915627 ,2.97635E+11,,,
30620507165 ,1896623474 ,2.95873E+11,,,
30618152736 ,1895381682 ,2.9568E+11,,,
30599114480 ,1891464621 ,2.95068E+11,,,
30578684000 ,1890267802 ,2.94882E+11,,,
30547601920 ,1889242999 ,2.94722E+11,,,
30540469050 ,1888642006 ,2.94628E+11,,,
30533260000 ,1888587248 ,2.9462E+11,,,
30484740000 ,1884852639 ,2.94037E+11,,,
30471600000 ,1884380557 ,2.93963E+11,,,
30446748482 ,1877394344 ,2.92874E+11,,,
30412403400 ,1876966320 ,2.92807E+11,,,
30393221040 ,1875537566 ,2.92584E+11,,,
30294750000 ,1875050552 ,2.92508E+11,,,
30198229500 ,1873130321 ,2.92208E+11,,,
30144352854 ,1872205318 ,2.92064E+11,,,
